# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	90106	90834	-							PAO1OR_RS00390	729		old_locus_tag=PAO1OR0077
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	90106	90834	-	WP_003106965.1	WP_003106965.1		serine/threonine protein phosphatase			PAO1OR_RS00390	729	242	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	90844	91524	-							PAO1OR_RS00395	681		old_locus_tag=PAO1OR0078
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	90844	91524	-	WP_003106966.1	WP_003106966.1		hypothetical protein			PAO1OR_RS00395	681	226	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	91521	95051	-							PAO1OR_RS00400	3531		old_locus_tag=PAO1OR0079
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	91521	95051	-	WP_003106968.1	WP_003106968.1		type VI secretion protein IcmF			PAO1OR_RS00400	3531	1176	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	95048	96397	-							PAO1OR_RS00405	1350		old_locus_tag=PAO1OR0080
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	95048	96397	-	WP_003115051.1	WP_003115051.1		hypothetical protein			PAO1OR_RS00405	1350	449	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	96404	97738	-							PAO1OR_RS00410	1335		old_locus_tag=PAO1OR0081
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	96404	97738	-	WP_003115052.1	WP_003115052.1		hypothetical protein			PAO1OR_RS00410	1335	444	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	97754	98218	-							PAO1OR_RS00415	465		old_locus_tag=PAO1OR0082
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	97754	98218	-	WP_003083660.1	WP_003083660.1		hypothetical protein			PAO1OR_RS00415	465	154	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	98263	99762	-							PAO1OR_RS00420	1500		old_locus_tag=PAO1OR0083
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	98263	99762	-	WP_004351966.1	WP_004351966.1		FHA domain-containing protein			PAO1OR_RS00420	1500	499	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	100130	101164	+							PAO1OR_RS00425	1035		old_locus_tag=PAO1OR0084
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	100130	101164	+	WP_003115054.1	WP_003115054.1		hypothetical protein			PAO1OR_RS00425	1035	344	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	101253	101771	+							PAO1OR_RS00430	519		old_locus_tag=PAO1OR0085
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	101253	101771	+	WP_003083666.1	WP_003083666.1		hypothetical protein			PAO1OR_RS00430	519	172	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	101784	103280	+							PAO1OR_RS00435	1497		old_locus_tag=PAO1OR0086
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	101784	103280	+	WP_003111626.1	WP_003111626.1		hypothetical protein			PAO1OR_RS00435	1497	498	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	103356	103844	+							PAO1OR_RS00440	489		old_locus_tag=PAO1OR0087
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	103356	103844	+	WP_003083670.1	WP_003083670.1		protein hcp1			PAO1OR_RS00440	489	162	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	104072	104857	+							PAO1OR_RS00445	786		old_locus_tag=PAO1OR0088
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	104072	104857	+	WP_003083672.1	WP_003083672.1		secretion protein			PAO1OR_RS00445	786	261	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	104859	105368	+							PAO1OR_RS00450	510		old_locus_tag=PAO1OR0089
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	104859	105368	+	WP_003104971.1	WP_003104971.1		hypothetical protein			PAO1OR_RS00450	510	169	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	105365	107224	+							PAO1OR_RS00455	1860		old_locus_tag=PAO1OR0090
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	105365	107224	+	WP_003115055.1	WP_003115055.1		hypothetical protein			PAO1OR_RS00455	1860	619	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	107188	108234	+							PAO1OR_RS00460	1047		old_locus_tag=PAO1OR0091
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	107188	108234	+	WP_003104969.1	WP_003104969.1		hypothetical protein			PAO1OR_RS00460	1047	348	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	108227	110935	+							PAO1OR_RS00465	2709		old_locus_tag=PAO1OR0092
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	108227	110935	+	WP_003115056.1	WP_003115056.1		protein ClpV1			PAO1OR_RS00465	2709	902	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	110973	112913	+							PAO1OR_RS00470	1941		old_locus_tag=PAO1OR0093
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	110973	112913	+	WP_003115321.1	WP_003115321.1		type VI secretion protein ImpA			PAO1OR_RS00470	1941	646	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	113028	113312	-							PAO1OR_RS00475	285		old_locus_tag=PAO1OR0094
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	113028	113312	-	WP_003104961.1	WP_003104961.1		hypothetical protein			PAO1OR_RS00475	285	94	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	113309	114601	-							PAO1OR_RS00480	1293		old_locus_tag=PAO1OR0095
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	113309	114601	-	WP_003115074.1	WP_003115074.1		hypothetical protein			PAO1OR_RS00480	1293	430	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	114617	115051	-							PAO1OR_RS00485	435		old_locus_tag=PAO1OR0096
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	114617	115051	-	WP_003083692.1	WP_003083692.1		hypothetical protein			PAO1OR_RS00485	435	144	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	115305	117530	+							PAO1OR_RS00490	2226		old_locus_tag=PAO1OR0097
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	115305	117530	+	WP_003147059.1	WP_003147059.1		hypothetical protein			PAO1OR_RS00490	2226	741	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	117558	118007	+							PAO1OR_RS00495	450		old_locus_tag=PAO1OR0098
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	117558	118007	+	WP_003101196.1	WP_003101196.1		hypothetical protein			PAO1OR_RS00495	450	149	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	118024	119136	+							PAO1OR_RS00500	1113		old_locus_tag=PAO1OR0099
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	118024	119136	+	WP_003101197.1	WP_003101197.1		hypothetical protein			PAO1OR_RS00500	1113	370	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	119133	120170	+							PAO1OR_RS00505	1038		old_locus_tag=PAO1OR0100
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	119133	120170	+	WP_003115088.1	WP_003115088.1		3-oxoacyl-ACP synthase			PAO1OR_RS00505	1038	345	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	120170	121330	+							PAO1OR_RS00510	1161		old_locus_tag=PAO1OR0101
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	120170	121330	+	WP_003115783.1	WP_003115783.1		hypothetical protein			PAO1OR_RS00510	1161	386	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	121352	122272	+							PAO1OR_RS00515	921		old_locus_tag=PAO1OR0102
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	121352	122272	+	WP_003115069.1	WP_003115069.1		hypothetical protein			PAO1OR_RS00515	921	306	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	122254	123501	+							PAO1OR_RS00520	1248		old_locus_tag=PAO1OR0103
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	122254	123501	+	WP_010895495.1	WP_010895495.1		hypothetical protein			PAO1OR_RS00520	1248	415	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	123877	124605	+							PAO1OR_RS00525	729		old_locus_tag=PAO1OR0104
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	123877	124605	+	WP_003115027.1	WP_003115027.1		carbonic anhydrase			PAO1OR_RS00525	729	242	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	124816	126387	+							PAO1OR_RS00530	1572		old_locus_tag=PAO1OR0105
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	124816	126387	+	WP_003115028.1	WP_003115028.1		sulfate transporter			PAO1OR_RS00530	1572	523	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	126374	127012	-							PAO1OR_RS00535	639		old_locus_tag=PAO1OR0106
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	126374	127012	-	WP_003115620.1	WP_003115620.1		hypothetical protein			PAO1OR_RS00535	639	212	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	127384	128508	+							PAO1OR_RS00540	1125		old_locus_tag=PAO1OR0107
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	127384	128508	+	WP_003101203.1	WP_003101203.1		cytochrome C oxidase subunit II			PAO1OR_RS00540	1125	374	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	128518	130110	+							PAO1OR_RS00545	1593		old_locus_tag=PAO1OR0108
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	128518	130110	+	WP_003083723.1	WP_003083723.1		cytochrome C oxidase subunit I			PAO1OR_RS00545	1593	530	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	130121	130675	+							PAO1OR_RS00550	555		old_locus_tag=PAO1OR0109
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	130121	130675	+	WP_003083725.1	WP_003083725.1		cytochrome C oxidase assembly protein			PAO1OR_RS00550	555	184	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	130686	131573	+							PAO1OR_RS00555	888		old_locus_tag=PAO1OR0110
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	130686	131573	+	WP_003115030.1	WP_003115030.1		cytochrome C oxidase subunit III			PAO1OR_RS00555	888	295	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	131589	131798	-							PAO1OR_RS00560	210		old_locus_tag=PAO1OR0111
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	131589	131798	-	WP_003101213.1	WP_003101213.1		hypothetical protein			PAO1OR_RS00560	210	69	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	131826	132608	+							PAO1OR_RS00565	783		old_locus_tag=PAO1OR0112
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	131826	132608	+	WP_003115618.1	WP_003115618.1		hypothetical protein			PAO1OR_RS00565	783	260	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	132583	133161	+							PAO1OR_RS00570	579		old_locus_tag=PAO1OR0113
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	132583	133161	+	WP_003083738.1	WP_003083738.1		hypothetical protein			PAO1OR_RS00570	579	192	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	133226	134299	+							PAO1OR_RS00575	1074		old_locus_tag=PAO1OR0114
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	133226	134299	+	WP_003115033.1	WP_003115033.1		hypothetical protein			PAO1OR_RS00575	1074	357	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	134325	135239	+							PAO1OR_RS00580	915		old_locus_tag=PAO1OR0115
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	134325	135239	+	WP_003083746.1	WP_003083746.1		protoheme IX farnesyltransferase 1			PAO1OR_RS00580	915	304	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	135265	135900	+							PAO1OR_RS00585	636		old_locus_tag=PAO1OR0116
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	135265	135900	+	WP_003083748.1	WP_003083748.1		cytochrome c oxidase assembly protein SenC			PAO1OR_RS00585	636	211	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	135940	136392	-							PAO1OR_RS00590	453		old_locus_tag=PAO1OR0117
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	135940	136392	-	WP_003083750.1	WP_003083750.1		GNAT family N-acetyltransferase			PAO1OR_RS00590	453	150	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	136524	136997	+							PAO1OR_RS00595	474		old_locus_tag=PAO1OR0118
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	136524	136997	+	WP_003083753.1	WP_003083753.1		hypothetical protein			PAO1OR_RS00595	474	157	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	137254	137982	+							PAO1OR_RS00600	729		old_locus_tag=PAO1OR0119
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	137254	137982	+	WP_003115034.1	WP_003115034.1		short-chain dehydrogenase			PAO1OR_RS00600	729	242	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	138007	138594	+							PAO1OR_RS00605	588		old_locus_tag=PAO1OR0120
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	138007	138594	+	WP_003115035.1	WP_003115035.1		hypothetical protein			PAO1OR_RS00605	588	195	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	138839	140173	+							PAO1OR_RS00610	1335		old_locus_tag=PAO1OR0121
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	138839	140173	+	WP_003101223.1	WP_003101223.1		C4-dicarboxylate ABC transporter			PAO1OR_RS00610	1335	444	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	140222	140908	+							PAO1OR_RS00615	687		old_locus_tag=PAO1OR0122
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	140222	140908	+	WP_003083762.1	WP_003083762.1		transcriptional regulator			PAO1OR_RS00615	687	228	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	141009	141743	+							PAO1OR_RS00620	735		old_locus_tag=PAO1OR0123
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	141009	141743	+	WP_003115036.1	WP_003115036.1		hypothetical protein			PAO1OR_RS00620	735	244	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	141923	142333	+							PAO1OR_RS00625	411		old_locus_tag=PAO1OR0124
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	141923	142333	+	WP_003101225.1	WP_003101225.1		hypothetical protein			PAO1OR_RS00625	411	136	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	142365	143273	-							PAO1OR_RS00630	909		old_locus_tag=PAO1OR0125
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	142365	143273	-	WP_003083769.1	WP_003083769.1		transcriptional regulator			PAO1OR_RS00630	909	302	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	143573	143854	-							PAO1OR_RS00635	282		old_locus_tag=PAO1OR0126
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	143573	143854	-	WP_003083773.1	WP_003083773.1		hypothetical protein			PAO1OR_RS00635	282	93	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	143851	144078	-							PAO1OR_RS00640	228		old_locus_tag=PAO1OR0127
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	143851	144078	-	WP_003112628.1	WP_003112628.1		hypothetical protein			PAO1OR_RS00640	228	75	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	144254	144874	-							PAO1OR_RS00645	621		old_locus_tag=PAO1OR0128
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	144254	144874	-	WP_003101226.1	WP_003101226.1		hypothetical protein			PAO1OR_RS00645	621	206	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	144975	145475	+							PAO1OR_RS00650	501		old_locus_tag=PAO1OR0129
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	144975	145475	+	WP_003112629.1	WP_003112629.1		hypothetical protein			PAO1OR_RS00650	501	166	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	145548	145889	+							PAO1OR_RS00655	342		old_locus_tag=PAO1OR0130
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	145548	145889	+	WP_003101229.1	WP_003101229.1		hypothetical protein			PAO1OR_RS00655	342	113	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	145971	147398	-							PAO1OR_RS00660	1428		old_locus_tag=PAO1OR0131
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	145971	147398	-	WP_003083784.1	WP_003083784.1		GABA permease			PAO1OR_RS00660	1428	475	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	147567	149060	-							PAO1OR_RS00665	1494		old_locus_tag=PAO1OR0132
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	147567	149060	-	WP_003101230.1	WP_003101230.1		aldehyde dehydrogenase			PAO1OR_RS00665	1494	497	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	149144	149431	-							PAO1OR_RS00670	288		old_locus_tag=PAO1OR0133
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	149144	149431	-	WP_003083790.1	WP_003083790.1		beta-alanine degradation protein BauB			PAO1OR_RS00670	288	95	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	149431	150777	-							PAO1OR_RS00675	1347		old_locus_tag=PAO1OR0134
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	149431	150777	-	WP_003083801.1	WP_003083801.1		beta-alanine--pyruvate aminotransferase			PAO1OR_RS00675	1347	448	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	150912	151829	+							PAO1OR_RS00680	918		old_locus_tag=PAO1OR0135
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	150912	151829	+	WP_003083805.1	WP_003083805.1		HTH-type transcriptional activator BauR			PAO1OR_RS00680	918	305	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	151942	153240	-							PAO1OR_RS00685	1299		old_locus_tag=PAO1OR0136
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	151942	153240	-	WP_003101232.1	WP_003101232.1		guanine deaminase			PAO1OR_RS00685	1299	432	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	153702	153842	+							PAO1OR_RS00690	141		old_locus_tag=PAO1OR0137
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	153702	153842	+	WP_003119519.1	WP_003119519.1		hypothetical protein			PAO1OR_RS00690	141	46	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	154423	155994	+							PAO1OR_RS00695	1572		old_locus_tag=PAO1OR0138
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	154423	155994	+	WP_003112630.1	WP_003112630.1		ABC transporter ATP-binding protein			PAO1OR_RS00695	1572	523	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	155994	157091	+							PAO1OR_RS00700	1098		old_locus_tag=PAO1OR0139
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	155994	157091	+	WP_003112631.1	WP_003112631.1		ABC transporter permease			PAO1OR_RS00700	1098	365	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	157114	158040	+							PAO1OR_RS00705	927		old_locus_tag=PAO1OR0140
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	157114	158040	+	WP_003112632.1	WP_003112632.1		ABC transporter permease			PAO1OR_RS00705	927	308	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	158205	158768	+							PAO1OR_RS00710	564		old_locus_tag=PAO1OR0141
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	158205	158768	+	WP_003083828.1	WP_003083828.1		alkyl hydroperoxide reductase subunit C			PAO1OR_RS00710	564	187	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	158913	160478	+							PAO1OR_RS00715	1566		old_locus_tag=PAO1OR0142
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	158913	160478	+	WP_003111221.1	WP_003111221.1		alkyl hydroperoxide reductase subunit F			PAO1OR_RS00715	1566	521	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	160558	161631	-							PAO1OR_RS00720	1074		old_locus_tag=PAO1OR0143
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	160558	161631	-	WP_003112634.1	WP_003112634.1		polyphosphate kinase			PAO1OR_RS00720	1074	357	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	161912	163261	+							PAO1OR_RS00725	1350		old_locus_tag=PAO1OR0144
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	161912	163261	+	WP_003112635.1	WP_003112635.1		8-oxoguanine deaminase			PAO1OR_RS00725	1350	449	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	163369	164421	+							PAO1OR_RS00730	1053		old_locus_tag=PAO1OR0145
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	163369	164421	+	WP_003147076.1	WP_003147076.1		nonspecific ribonucleoside hydrolase			PAO1OR_RS00730	1053	350	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	164449	164988	-							PAO1OR_RS00735	540		old_locus_tag=PAO1OR0146
