# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	85180	85569	-							P425_RS06060	390		old_locus_tag=P425_00080
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	85180	85569	-	WP_003400629.1	WP_003400629.1		membrane protein			P425_RS06060	390	129	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	85633	86463	-							P425_RS06065	831		old_locus_tag=P425_00081
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	85633	86463	-	WP_003900801.1	WP_003900801.1		oxidoreductase			P425_RS06065	831	276	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	86525	87130	+							P425_RS06070	606		old_locus_tag=P425_00082
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	86525	87130	+	WP_003899803.1	WP_003899803.1		transcriptional regulator			P425_RS06070	606	201	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	87205	87798	-							P425_RS06075	594		old_locus_tag=P425_00083
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	87205	87798	-	WP_003400645.1	WP_003400645.1		hypothetical protein			P425_RS06075	594	197	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	87795	88001	-							P425_RS06080	207		old_locus_tag=P425_00084
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	87795	88001	-	WP_003400649.1	WP_003400649.1		hypothetical protein			P425_RS06080	207	68	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	88201	89022	+							P425_RS06085	822		old_locus_tag=P425_00085
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	88201	89022	+	WP_003400655.1	WP_003400655.1		hypothetical protein			P425_RS06085	822	273	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	89019	89477	+							P425_RS06090	459		old_locus_tag=P425_00086
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	89019	89477	+	WP_003899804.1	WP_003899804.1		hypothetical protein			P425_RS06090	459	152	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	89572	89916	+							P425_RS06095	345		old_locus_tag=P425_00087
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	89572	89916	+	WP_003400657.1	WP_003400657.1		transcriptional regulator			P425_RS06095	345	114	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	89921	90400	+							P425_RS06100	480		old_locus_tag=P425_00088
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	89921	90400	+	WP_003400658.1	WP_003400658.1		oxidoreductase			P425_RS06100	480	159	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	90397	92319	+							P425_RS06105	1923		old_locus_tag=P425_00089
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	90397	92319	+	WP_003907280.1	WP_003907280.1		oxidoreductase			P425_RS06105	1923	640	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	92325	93275	+							P425_RS06110	951		old_locus_tag=P425_00090
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	92325	93275	+	WP_003900802.1	WP_003900802.1		formate hydrogenlyase HycD			P425_RS06110	951	316	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	93286	93948	+							P425_RS06115	663		old_locus_tag=P425_00091
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	93286	93948	+	WP_003400661.1	WP_003400661.1		hydrogenase HycP			P425_RS06115	663	220	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	93948	95414	+							P425_RS06120	1467		old_locus_tag=P425_00092
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	93948	95414	+	WP_003400662.1	WP_003400662.1		hydrogenase HycQ			P425_RS06120	1467	488	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	95411	96889	+							P425_RS06125	1479		old_locus_tag=P425_00093
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	95411	96889	+	WP_003400663.1	WP_003400663.1		formate hydrogenase HycE			P425_RS06125	1479	492	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	97119	97598	+							P425_RS0104130	480		
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	97119	97598	+	WP_003899806.1	WP_003899806.1		hypothetical protein			P425_RS0104130	480	159	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	97755	98348	+							P425_RS06130	594		old_locus_tag=P425_00095
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	97755	98348	+	WP_003400665.1	WP_003400665.1		methyltransferase			P425_RS06130	594	197	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	98477	99247	+							P425_RS06135	771		old_locus_tag=P425_00096
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	98477	99247	+	WP_003899807.1	WP_003899807.1		membrane protein			P425_RS06135	771	256	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	99687	100448	+							P425_RS06140	762		old_locus_tag=P425_00097
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	99687	100448	+	WP_003913086.1	WP_003913086.1		MTA/SAH nucleosidase			P425_RS06140	762	253	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	100580	102865	+							P425_RS06145	2286		old_locus_tag=P425_00098
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	100580	102865	+	WP_003899808.1	WP_003899808.1		cation-transporting P-type ATPase A			P425_RS06145	2286	761	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	102812	103522	-							P425_RS06150	711		old_locus_tag=P425_00099
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	102812	103522	-	WP_003912510.1	WP_003912510.1		hypothetical protein			P425_RS06150	711	236	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	103707	104426	-							P425_RS0104135	720		
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	103707	104426	-	WP_023641254.1	WP_023641254.1		hypothetical protein			P425_RS0104135	720	239	
gene	pseudogene	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	104431	105098	-							P425_RS0104140	668		pseudo
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	104431	105098	-							P425_RS0104140	668		pseudo
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	105321	106712	+							P425_RS06155	1392		old_locus_tag=P425_00102
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	105321	106712	+	WP_003400781.1	WP_003400781.1		PPE family protein PPE1			P425_RS06155	1392	463	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	106731	107600	+							P425_RS06160	870		old_locus_tag=P425_00103
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	106731	107600	+	WP_003400786.1	WP_003400786.1		oxidoreductase			P425_RS06160	870	289	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	107597	108148	+							P425_RS06165	552		old_locus_tag=P425_00104
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	107597	108148	+	WP_003899810.1	WP_003899810.1		hypothetical protein			P425_RS06165	552	183	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	108177	109775	+							P425_RS06170	1599		old_locus_tag=P425_00105
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	108177	109775	+	WP_003916215.1	WP_003916215.1		acyl-CoA synthetase			P425_RS06170	1599	532	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	109768	110016	+							P425_RS06175	249		old_locus_tag=P425_00106
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	109768	110016	+	WP_003899811.1	WP_003899811.1		hypothetical protein			P425_RS06175	249	82	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	109998	117536	+							P425_RS06180	7539		old_locus_tag=P425_00107
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	109998	117536	+	WP_003400794.1	WP_003400794.1		non-ribosomal peptide synthetase			P425_RS06180	7539	2512	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	117711	119696	+							P425_RS06185	1986		old_locus_tag=P425_00108
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	117711	119696	+	WP_003900808.1	WP_003900808.1		membrane protein			P425_RS06185	1986	661	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	119912	122170	-							P425_RS06190	2259		old_locus_tag=P425_00109
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	119912	122170	-	WP_009935939.1	WP_009935939.1		cation-transporting P-type ATPase B			P425_RS06190	2259	752	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	122314	123828	+							P425_RS06195	1515		old_locus_tag=P425_00110
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	122314	123828	+	WP_003899813.1	WP_003899813.1		hypothetical protein			P425_RS06195	1515	504	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	123977	124261	-							P425_RS06200	285		old_locus_tag=P425_00111
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	123977	124261	-	WP_003400802.1	WP_003400802.1		50S ribosomal protein L28			P425_RS06200	285	94	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	124371	125567	+							P425_RS06205	1197		old_locus_tag=P425_00112
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	124371	125567	+	WP_003400804.1	WP_003400804.1		hypothetical protein			P425_RS06205	1197	398	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	125640	130538	-							P425_RS06210	4899		old_locus_tag=P425_00113
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	125640	130538	-	WP_010886065.1	WP_010886065.1		cation-transporting ATPase I			P425_RS06210	4899	1632	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	130892	131134	-							P425_RS06215	243		old_locus_tag=P425_00114
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	130892	131134	-	WP_003911108.1	WP_003911108.1		hypothetical protein			P425_RS06215	243	80	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	131380	132870	+							P425_RS06220	1491		old_locus_tag=P425_00115
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	131380	132870	+	WP_003909149.1	WP_003909149.1		hypothetical protein			P425_RS06220	1491	496	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	132913	133767	+							P425_RS06225	855		old_locus_tag=P425_00116
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	132913	133767	+	WP_003899818.1	WP_003899818.1		membrane protein			P425_RS06225	855	284	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	133990	136005	+							P425_RS06230	2016		old_locus_tag=P425_00117
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	133990	136005	+	WP_003918015.1	WP_003918015.1		membrane protein			P425_RS06230	2016	671	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	136287	137243	+							P425_RS06235	957		old_locus_tag=P425_00118
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	136287	137243	+	WP_003400829.1	WP_003400829.1		GDP-mannose 4,6-dehydratase			P425_RS06235	957	318	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	137317	137907	+							P425_RS06240	591		old_locus_tag=P425_00119
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	137317	137907	+	WP_003400839.1	WP_003400839.1		phosphoheptose isomerase			P425_RS06240	591	196	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	137939	138511	+							P425_RS06245	573		old_locus_tag=P425_00120
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	137939	138511	+	WP_003400840.1	WP_003400840.1		D-glycero-alpha-D-manno-heptose-1,7-bisphosphate 7-phosphatase			P425_RS06245	573	190	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	138511	139671	+							P425_RS06250	1161		old_locus_tag=P425_00121
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	138511	139671	+	WP_003899819.1	WP_003899819.1		D-alpha-D-heptose-7-phosphate kinase HddA			P425_RS06250	1161	386	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	139954	140142	+							P425_RS0104145	189		
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	139954	140142	+	WP_003400850.1	WP_003400850.1		hypothetical protein			P425_RS0104145	189	62	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	140265	141020	-							P425_RS06255	756		old_locus_tag=P425_00122
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	140265	141020	-	WP_003400856.1	WP_003400856.1		transpeptidase			P425_RS06255	756	251	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	141198	142142	+							P425_RS06260	945		old_locus_tag=P425_00123
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	141198	142142	+	WP_003400857.1	WP_003400857.1		transcriptional regulator			P425_RS06260	945	314	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	142126	143874	-							P425_RS06265	1749		old_locus_tag=P425_00124
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	142126	143874	-	WP_003900812.1	WP_003900812.1		oxalyl-CoA decarboxylase OxcA			P425_RS06265	1749	582	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	144047	145624	+							P425_RS06270	1578		old_locus_tag=P425_00125
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	144047	145624	+	WP_003901806.1	WP_003901806.1		acyl-CoA synthetase			P425_RS06270	1578	525	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	145625	147769	-							P425_RS06275	2145		old_locus_tag=P425_00126
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	145625	147769	-	WP_003916609.1	WP_003916609.1		elongation factor G-like protein			P425_RS06275	2145	714	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	147906	148340	-							P425_RS06280	435		old_locus_tag=P425_00127
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	147906	148340	-	WP_003400864.1	WP_003400864.1		PPOX class F420-dependent enzyme			P425_RS06280	435	144	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	148489	148857	+							P425_RS06285	369		old_locus_tag=P425_00128
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	148489	148857	+	WP_003400865.1	WP_003400865.1		hypothetical protein			P425_RS06285	369	122	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	148854	149222	+							P425_RS06290	369		old_locus_tag=P425_00129
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	148854	149222	+	WP_003400878.1	WP_003400878.1		hypothetical protein			P425_RS06290	369	122	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	149531	150994	+							P425_RS06295	1464		old_locus_tag=P425_00130
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	149531	150994	+	WP_010886067.1	WP_010886067.1		hypothetical protein			P425_RS06295	1464	487	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	151146	152213	+							P425_RS06300	1068		old_locus_tag=P425_00131
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	151146	152213	+	WP_003400885.1	WP_003400885.1		serine protease PepA			P425_RS06300	1068	355	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	152322	154127	+							P425_RS06305	1806		old_locus_tag=P425_00132
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	152322	154127	+	WP_003400893.1	WP_003400893.1		trehalose synthase/amylase TreS			P425_RS06305	1806	601	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	154230	155597	+							P425_RS06310	1368		old_locus_tag=P425_00133
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	154230	155597	+	WP_003916610.1	WP_003916610.1		maltokinase			P425_RS06310	1368	455	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	155665	156444	+							P425_RS06315	780		old_locus_tag=P425_00134
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	155665	156444	+	WP_003899825.1	WP_003899825.1		hypothetical protein			P425_RS06315	780	259	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	156576	157598	-							P425_RS06320	1023		old_locus_tag=P425_00135
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	156576	157598	-	WP_003400908.1	WP_003400908.1		diacylglycerol acyltransferase			P425_RS06320	1023	340	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	157845	158300	+							P425_RS06325	456		old_locus_tag=P425_00136
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	157845	158300	+	WP_003400912.1	WP_003400912.1		enoyl-CoA hydratase			P425_RS06325	456	151	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	158313	159656	-							P425_RS06330	1344		old_locus_tag=P425_00137
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	158313	159656	-	WP_003400917.1	WP_003400917.1		acyl-CoA dehydrogenase			P425_RS06330	1344	447	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	159698	160780	-							P425_RS06335	1083		old_locus_tag=P425_00138
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	159698	160780	-	WP_003899826.1	WP_003899826.1		F420-dependent hydroxymycolic acid dehydrogenase			P425_RS06335	1083	360	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	160867	161472	+							P425_RS06340	606		old_locus_tag=P425_00139
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	160867	161472	+	WP_003400924.1	WP_003400924.1		GCN5-like N-acetyltransferase			P425_RS06340	606	201	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	161769	162671	+							P425_RS06345	903		old_locus_tag=P425_00140
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	161769	162671	+	WP_003899827.1	WP_003899827.1		epoxide hydrolase EphF			P425_RS06345	903	300	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	162642	163247	-							P425_RS06350	606		old_locus_tag=P425_00141
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	162642	163247	-	WP_003400935.1	WP_003400935.1		transcriptional regulator			P425_RS06350	606	201	
