# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	46669	47505	+							Z166_RS0100430	837		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	46669	47505	+	WP_024773212.1	WP_024773212.1		membrane protein			Z166_RS0100430	837	278	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	47618	48973	+							Z166_RS0100435	1356		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	47618	48973	+	WP_024773213.1	WP_024773213.1		trigger factor			Z166_RS0100435	1356	451	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	48996	49583	+							Z166_RS0100440	588		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	48996	49583	+	WP_000540571.1	WP_000540571.1		ATP-dependent Clp protease proteolytic subunit			Z166_RS0100440	588	195	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	49588	50115	+							Z166_RS0100445	528		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	49588	50115	+	WP_001185833.1	WP_001185833.1		peptide deformylase			Z166_RS0100445	528	175	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	50118	51638	+							Z166_RS0100450	1521		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	50118	51638	+	WP_024773214.1	WP_024773214.1		Fis family transcriptional regulator			Z166_RS0100450	1521	506	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	51663	53723	+							Z166_RS0100455	2061		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	51663	53723	+	WP_024773215.1	WP_024773215.1		cadmium transporter			Z166_RS0100455	2061	686	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	53779	54093	+							Z166_RS0100460	315		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	53779	54093	+	WP_024773216.1	WP_024773216.1		hypothetical protein			Z166_RS0100460	315	104	
gene	pseudogene	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	54207	55001	+							Z166_RS0100465	795		partial;pseudo
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	54207	55001	+							Z166_RS0100465	795		partial;pseudo
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	55391	56890	-							Z166_RS0100470	1500		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	55391	56890	-	WP_024773218.1	WP_024773218.1		membrane protein			Z166_RS0100470	1500	499	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	57169	58401	-							Z166_RS0100475	1233		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	57169	58401	-	WP_024773219.1	WP_024773219.1		membrane protein			Z166_RS0100475	1233	410	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	58391	60988	-							Z166_RS0100480	2598		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	58391	60988	-	WP_024773220.1	WP_024773220.1		preprotein translocase subunit SecA			Z166_RS0100480	2598	865	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	61135	61689	+							Z166_RS0100490	555		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	61135	61689	+	WP_024773221.1	WP_024773221.1		membrane protein			Z166_RS0100490	555	184	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	61713	61847	-							Z166_RS08375	135		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	61713	61847	-	WP_033601354.1	WP_033601354.1		hypothetical protein			Z166_RS08375	135	44	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	62180	62707	+							Z166_RS0100495	528		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	62180	62707	+	WP_024773222.1	WP_024773222.1		hypothetical protein			Z166_RS0100495	528	175	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	62729	64099	-							Z166_RS0100500	1371		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	62729	64099	-	WP_024773223.1	WP_024773223.1		membrane protein			Z166_RS0100500	1371	456	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	64192	65481	-							Z166_RS0100505	1290		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	64192	65481	-	WP_024773224.1	WP_024773224.1		hypothetical protein			Z166_RS0100505	1290	429	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	65735	66001	-							Z166_RS0100510	267		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	65735	66001	-	WP_024773225.1	WP_024773225.1		hypothetical protein			Z166_RS0100510	267	88	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	66077	68635	-							Z166_RS0100515	2559		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	66077	68635	-	WP_024773226.1	WP_024773226.1		aconitate hydratase 2			Z166_RS0100515	2559	852	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	68774	69457	+							Z166_RS0100520	684		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	68774	69457	+	WP_024773227.1	WP_024773227.1		menaquinone biosynthesis protein			Z166_RS0100520	684	227	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	69562	70284	+							Z166_RS0100525	723		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	69562	70284	+	WP_001148049.1	WP_001148049.1		uridylate kinase			Z166_RS0100525	723	240	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	70327	70551	+							Z166_RS0100530	225		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	70327	70551	+	WP_024773228.1	WP_024773228.1		DNA-directed RNA polymerase subunit omega			Z166_RS0100530	225	74	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	70538	72865	+							Z166_RS0100535	2328		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	70538	72865	+	WP_024773229.1	WP_024773229.1		penta-phosphate guanosine-3'-pyrophosphohydrolase			Z166_RS0100535	2328	775	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	72889	74097	+							Z166_RS0100540	1209		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	72889	74097	+	WP_000435627.1	WP_000435627.1		tyrosyl-tRNA synthetase			Z166_RS0100540	1209	402	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	74109	75200	+							Z166_RS0100545	1092		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	74109	75200	+	WP_017283675.1	WP_017283675.1		2-nitropropane dioxygenase			Z166_RS0100545	1092	363	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	75207	76514	+							Z166_RS0100550	1308		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	75207	76514	+	WP_024773230.1	WP_024773230.1		N-acetylmuramoyl-L-alanine amidase			Z166_RS0100550	1308	435	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	76533	77270	+							Z166_RS0100555	738		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	76533	77270	+	WP_024773231.1	WP_024773231.1		membrane protein			Z166_RS0100555	738	245	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	77343	78419	-							Z166_RS0100560	1077		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	77343	78419	-	WP_024773232.1	WP_024773232.1		flagellar biosynthesis protein FlhB			Z166_RS0100560	1077	358	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	78412	79017	-							Z166_RS0100565	606		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	78412	79017	-	WP_024773233.1	WP_024773233.1		molybdopterin-guanine dinucleotide biosynthesis protein A			Z166_RS0100565	606	201	
gene	pseudogene	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	79187	79938	+							Z166_RS08380	752		pseudo
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	79187	79938	+							Z166_RS08380	752		pseudo
gene	pseudogene	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	80421	81049	+							Z166_RS08385	629		pseudo
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	80421	81049	+							Z166_RS08385	629		pseudo
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	81060	81470	+							Z166_RS0100585	411		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	81060	81470	+	WP_024773234.1	WP_024773234.1		hypothetical protein			Z166_RS0100585	411	136	
gene	pseudogene	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	81467	82264	+							Z166_RS08390	798		pseudo
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	81467	82264	+							Z166_RS08390	798		pseudo
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	82449	82760	+							Z166_RS0100595	312		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	82449	82760	+	WP_024773235.1	WP_024773235.1		flagellin N-methylase			Z166_RS0100595	312	103	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	82777	83670	-							Z166_RS0100600	894		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	82777	83670	-	WP_024773236.1	WP_024773236.1		signal recognition particle-docking protein FtsY			Z166_RS0100600	894	297	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	83677	84234	-							Z166_RS0100605	558		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	83677	84234	-	WP_024773237.1	WP_024773237.1		hypothetical protein			Z166_RS0100605	558	185	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	84359	85006	+							Z166_RS0100610	648		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	84359	85006	+	WP_024773238.1	WP_024773238.1		5-formyltetrahydrofolate cyclo-ligase			Z166_RS0100610	648	215	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	84984	86495	+							Z166_RS0100615	1512		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	84984	86495	+	WP_024773239.1	WP_024773239.1		ribonuclease Y			Z166_RS0100615	1512	503	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	86496	87749	-							Z166_RS0100620	1254		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	86496	87749	-	WP_024773240.1	WP_024773240.1		MATE family efflux transporter			Z166_RS0100620	1254	417	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	87812	89125	-							Z166_RS0100625	1314		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	87812	89125	-	WP_024773241.1	WP_024773241.1		sodium:proton antiporter			Z166_RS0100625	1314	437	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	89260	90138	-							Z166_RS0100630	879		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	89260	90138	-	WP_000562726.1	WP_000562726.1		apolipoprotein acyltransferase			Z166_RS0100630	879	292	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	90142	90288	-							Z166_RS08395	147		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	90142	90288	-	WP_000656192.1	WP_000656192.1		hypothetical protein			Z166_RS08395	147	48	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	90317	90937	-							Z166_RS0100640	621		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	90317	90937	-	WP_033723417.1	WP_033723417.1		thiamine biosynthesis protein ThiF			Z166_RS0100640	621	206	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	91029	91268	-							Z166_RS0100645	240		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	91029	91268	-	WP_001087930.1	WP_001087930.1		hypothetical protein			Z166_RS0100645	240	79	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	91255	91635	-							Z166_RS0100650	381		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	91255	91635	-	WP_001199081.1	WP_001199081.1		flagellar export chaperone FliS			Z166_RS0100650	381	126	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	91685	93742	-					fliD		Z166_RS0100655	2058		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	91685	93742	-	WP_024773243.1	WP_024773243.1		flagellar capping protein	fliD		Z166_RS0100655	2058	685	
gene	pseudogene	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	93759	94129	-							Z166_RS08400	371		pseudo
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	93759	94129	-							Z166_RS08400	371		pseudo
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	94224	95426	-							Z166_RS0100665	1203		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	94224	95426	-	WP_024773244.1	WP_024773244.1		peptidase M23			Z166_RS0100665	1203	400	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	95419	96225	-							Z166_RS0100670	807		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	95419	96225	-	WP_024773245.1	WP_024773245.1		cell division protein FtsX			Z166_RS0100670	807	268	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	96212	96883	-							Z166_RS0100675	672		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	96212	96883	-	WP_000111069.1	WP_000111069.1		ABC transporter ATP-binding protein			Z166_RS0100675	672	223	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	96883	98061	-							Z166_RS0100680	1179		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	96883	98061	-	WP_024773246.1	WP_024773246.1		tRNA (guanine-N7)-methyltransferase			Z166_RS0100680	1179	392	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	98072	99319	-							Z166_RS0100685	1248		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	98072	99319	-	WP_024773247.1	WP_024773247.1		hypothetical protein			Z166_RS0100685	1248	415	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	99282	100277	-							Z166_RS0100690	996		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	99282	100277	-	WP_024773248.1	WP_024773248.1		pseudouridine synthase			Z166_RS0100690	996	331	
gene	pseudogene	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	100565	101626	+							Z166_RS08405	1062		pseudo
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	100565	101626	+							Z166_RS08405	1062		pseudo
gene	tRNA	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	102750	102826	+							Z166_RS0100715	77		
tRNA		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	102750	102826	+				tRNA-Met			Z166_RS0100715	77		anticodon=CAT
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	102848	103777	-							Z166_RS0100720	930		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	102848	103777	-	WP_001868052.1	WP_001868052.1		ribose-phosphate pyrophosphokinase			Z166_RS0100720	930	309	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	103869	104354	-							Z166_RS0100725	486		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	103869	104354	-	WP_024773249.1	WP_024773249.1		hydrolase			Z166_RS0100725	486	161	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	104364	105845	-							Z166_RS0100730	1482		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	104364	105845	-	WP_024773250.1	WP_024773250.1		UDP-MurNac-pentapeptide presynthetase MurF			Z166_RS0100730	1482	493	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	105832	106557	-							Z166_RS0100735	726		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	105832	106557	-	WP_017282201.1	WP_017282201.1		2-hydroxy-6-oxohepta-2,4-dienoate hydrolase			Z166_RS0100735	726	241	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	106557	107600	-							Z166_RS0100740	1044		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	106557	107600	-	WP_024773251.1	WP_024773251.1		D-alanine--D-alanine ligase			Z166_RS0100740	1044	347	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	107678	108154	-							Z166_RS0100750	477		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	107678	108154	-	WP_001032180.1	WP_001032180.1		membrane protein			Z166_RS0100750	477	158	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	108302	109411	+							Z166_RS0100755	1110		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	108302	109411	+	WP_024773252.1	WP_024773252.1		aminotransferase			Z166_RS0100755	1110	369	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	109420	109881	+							Z166_RS0100760	462		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	109420	109881	+	WP_024773253.1	WP_024773253.1		nicotinate phosphoribosyltransferase			Z166_RS0100760	462	153	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	109883	111202	+							Z166_RS0100765	1320		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	109883	111202	+	WP_024773254.1	WP_024773254.1		ribosomal protein S12 methylthiotransferase			Z166_RS0100765	1320	439	
gene	pseudogene	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	111288	112032	+							Z166_RS08410	745		partial;pseudo
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	111288	112032	+							Z166_RS08410	745		partial;pseudo
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	112327	112545	+							Z166_RS08420	219		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	112327	112545	+	WP_033723406.1	WP_033723406.1		hypothetical protein			Z166_RS08420	219	72	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	112542	114254	+							Z166_RS0100780	1713		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	112542	114254	+	WP_024773255.1	WP_024773255.1		enterotoxin			Z166_RS0100780	1713	570	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	114362	114667	+							Z166_RS0100785	306		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	114362	114667	+	WP_024773256.1	WP_024773256.1		hypothetical protein			Z166_RS0100785	306	101	
gene	pseudogene	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	114676	115587	+							Z166_RS08425	912		pseudo
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	114676	115587	+							Z166_RS08425	912		pseudo
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000002.1	115599	116423	+							Z166_RS08430	825		
